customer_id,first_name,last_name,email,signup_date,country,city,acquisition_channel
1805,Rachel,Baker,rachel.baker@hotmail.com,2025-02-28,Netherlands,Rotterdam,organic_search
1806,Sharon,Taylor,sharon.taylor@icloud.com,2025-12-29,United States,Boston,email
1807,Jeffrey,Walker,jeffrey.walker@gmail.com,2023-03-23,United States,Seattle,paid_search
1808,Janet,Allen,janet.allen@hotmail.com,2023-08-01,United Kingdom,London,organic_search
1809,Kimberly,Carter,kimberly.carter@icloud.com,2023-12-13,Australia,Sydney,paid_search
1810,Frank,Perez,frank.perez@yahoo.com,2024-03-06,India,Hyderabad,paid_search
1811,Kevin,Adams,kevin.adams@gmail.com,2025-10-03,United Kingdom,Bristol,referral
1812,Dennis,Taylor,dennis.taylor@outlook.com,2024-11-08,United States,Denver,referral
1813,Carolyn,Taylor,carolyn.taylor@icloud.com,2023-10-14,United States,New York,organic_search
1814,Paul,Johnson,paul.johnson@yahoo.com,2025-01-12,Brazil,,email
1815,Michelle,Rivera,michelle.rivera@yahoo.com,2025-08-31,Canada,Montreal,email
1816,Gregory,Jackson,gregory.jackson2@outlook.com,2023-10-28,France,Lyon,email
1817,Stephanie,Taylor,stephanie.taylor@yahoo.com,2024-09-12,United States,Houston,organic_search
1818,Mary,Taylor,mary.taylor@outlook.com,2025-09-03,Australia,Perth,email
1819,Nancy,Thompson,nancy.thompson@yahoo.com,2024-10-05,Canada,Ottawa,social_media
1820,Timothy,Young,timothy.young@yahoo.com,2023-12-26,Brazil,Rio de Janeiro,social_media
1821,Timothy,Smith,timothy.smith@gmail.com,2024-02-27,United States,Phoenix,paid_search
1822,Emily,Hill,emily.hill2@outlook.com,2025-07-29,United States,Denver,social_media
1823,Katherine,Smith,katherine.smith@icloud.com,2024-02-19,Brazil,Brasilia,paid_search
1824,Robert,Sanchez,robert.sanchez@gmail.com,2024-07-09,India,Mumbai,social_media
1825,Jonathan,Mitchell,jonathan.mitchell@icloud.com,2025-07-03,Brazil,Sao Paulo,social_media
1826,Ashley,Thomas,ashley.thomas@outlook.com,2024-05-16,France,Lyon,paid_search
1827,Janet,Robinson,janet.robinson@yahoo.com,2024-06-28,United States,Boston,social_media
1828,Barbara,Mitchell,barbara.mitchell@yahoo.com,2023-09-29,Australia,Sydney,social_media
1829,Linda,Wilson,linda.wilson@yahoo.com,2025-09-04,United States,Boston,social_media
1830,Jonathan,Brown,jonathan.brown@outlook.com,2024-02-07,France,Paris,social_media
1831,Jeffrey,Garcia,jeffrey.garcia@hotmail.com,2024-03-16,United States,Miami,social_media
1832,Joshua,Torres,joshua.torres@gmail.com,2025-06-25,Canada,Toronto,referral
1833,Matthew,Nguyen,matthew.nguyen@icloud.com,2024-05-30,Australia,Sydney,referral
1834,Scott,Moore,scott.moore@hotmail.com,2025-11-04,Germany,Hamburg,social_media
1835,Paul,Adams,paul.adams@outlook.com,2024-05-24,United States,Miami,paid_search
1836,Gregory,Scott,gregory.scott@icloud.com,2023-08-17,United States,Denver,affiliate
1837,Lisa,Young,lisa.young@gmail.com,2025-08-21,United States,Miami,social_media
1838,Daniel,Jones,daniel.jones@hotmail.com,2025-06-26,Germany,Berlin,paid_search
1839,Rachel,Wright,rachel.wright2@gmail.com,2024-03-12,France,Lyon,paid_search
1840,Michelle,Lee,michelle.lee@icloud.com,2024-09-06,United Kingdom,Bristol,direct
1841,Anthony,Torres,anthony.torres@yahoo.com,2025-03-22,United States,Houston,referral
1842,Christopher,Flores,christopher.flores2@yahoo.com,2025-05-03,India,Hyderabad,referral
1843,Andrew,Anderson,andrew.anderson@outlook.com,2025-01-29,United Kingdom,Birmingham,organic_search
1844,Kevin,Campbell,kevin.campbell@outlook.com,2025-07-10,France,Marseille,paid_search
1845,Larry,Sanchez,larry.sanchez@hotmail.com,2023-04-24,United States,Seattle,affiliate
1846,Melissa,Adams,melissa.adams@yahoo.com,2023-02-09,Mexico,Guadalajara,referral
1847,Betty,Wilson,betty.wilson@outlook.com,2023-02-18,United States,Austin,paid_search
1848,Julie,Harris,julie.harris@outlook.com,2024-03-16,Canada,Vancouver,email
1849,Jeffrey,Moore,jeffrey.moore@gmail.com,2024-10-28,United States,Chicago,referral
1850,Patrick,Nguyen,patrick.nguyen2@gmail.com,2025-09-24,France,Toulouse,paid_search
1851,Helen,Nguyen,helen.nguyen@hotmail.com,2024-12-02,United States,New York,paid_search
1852,Deborah,Lewis,deborah.lewis@outlook.com,2023-06-01,United States,Chicago,paid_search
1853,Diane,Campbell,diane.campbell@hotmail.com,2024-09-04,France,Lyon,social_media
1854,Pamela,Garcia,pamela.garcia@hotmail.com,2024-06-17,United States,Boston,social_media
1855,Donna,Hall,donna.hall2@gmail.com,2024-10-04,France,Paris,affiliate
1856,George,Roberts,george.roberts@hotmail.com,2024-01-13,Australia,Melbourne,paid_search
1857,Sandra,Robinson,sandra.robinson@outlook.com,2024-06-06,United States,Phoenix,email
1858,John,Rodriguez,john.rodriguez@gmail.com,2025-03-22,Germany,Frankfurt,referral
1859,Michael,King,michael.king@gmail.com,2023-02-03,India,Bangalore,social_media
1860,Robert,Allen,robert.allen2@outlook.com,2024-11-14,United Kingdom,Glasgow,email
1861,Jack,Jones,jack.jones@icloud.com,2023-08-19,United States,Miami,social_media
1862,Shirley,Garcia,shirley.garcia@icloud.com,2023-05-30,India,Delhi,referral
1863,Laura,Moore,laura.moore@hotmail.com,2023-11-08,United Kingdom,Bristol,email
1864,Elizabeth,Lopez,elizabeth.lopez@icloud.com,2025-06-04,United States,Miami,direct
1865,Rebecca,Torres,rebecca.torres@outlook.com,2023-02-08,United States,Seattle,organic_search
1866,Carol,Ramirez,carol.ramirez@yahoo.com,2024-10-30,United States,Houston,social_media
1867,Christine,Nelson,christine.nelson@yahoo.com,2023-11-09,Australia,Brisbane,organic_search
1868,Charles,Wilson,charles.wilson@outlook.com,2025-12-28,United States,New York,email
1869,Jennifer,Roberts,jennifer.roberts@yahoo.com,2024-11-01,Canada,,direct
1870,Sandra,Nelson,sandra.nelson@yahoo.com,2025-05-18,United States,Chicago,affiliate
1871,Sandra,Wilson,sandra.wilson@outlook.com,2023-09-10,United States,Denver,direct
1872,Timothy,Johnson,timothy.johnson2@outlook.com,2025-02-18,Netherlands,Amsterdam,organic_search
1873,Jeffrey,Sanchez,jeffrey.sanchez@yahoo.com,2023-09-13,United States,Seattle,organic_search
1874,Daniel,Allen,daniel.allen2@outlook.com,2024-03-05,United Kingdom,Manchester,organic_search
1875,Gary,Mitchell,gary.mitchell@icloud.com,2025-04-30,United States,Austin,organic_search
1876,Barbara,Allen,barbara.allen@outlook.com,2023-08-18,United Kingdom,Glasgow,direct
1877,John,Smith,john.smith@hotmail.com,2023-07-24,France,Toulouse,paid_search
1878,Michelle,Jones,michelle.jones@hotmail.com,2024-04-14,India,Bangalore,affiliate
1879,David,Adams,david.adams@hotmail.com,2024-07-16,Brazil,Sao Paulo,referral
1880,Carol,Williams,carol.williams@yahoo.com,2023-01-19,Netherlands,Amsterdam,organic_search
1881,Karen,Rodriguez,karen.rodriguez@hotmail.com,2024-03-05,Australia,Sydney,direct
1882,Frank,Jackson,frank.jackson@outlook.com,2025-05-08,Canada,Vancouver,organic_search
1883,Eric,Martinez,eric.martinez@yahoo.com,2023-11-29,United States,Los Angeles,organic_search
1884,Anthony,Martin,anthony.martin@hotmail.com,2024-10-19,Germany,Hamburg,organic_search
1885,Patricia,Perez,patricia.perez@gmail.com,2023-10-23,Brazil,Sao Paulo,direct
1886,Jennifer,Wright,jennifer.wright@hotmail.com,2023-11-20,Australia,Melbourne,organic_search
1887,Brian,Anderson,brian.anderson@gmail.com,2023-08-19,United Kingdom,London,affiliate
1888,Kathleen,Clark,kathleen.clark@icloud.com,2023-01-02,United Kingdom,Glasgow,paid_search
1889,Jacob,Taylor,jacob.taylor@yahoo.com,2025-01-18,United States,Miami,affiliate
1890,Debra,Rivera,debra.rivera@gmail.com,2024-02-06,United Kingdom,Bristol,organic_search
1891,Shirley,Rodriguez,shirley.rodriguez@yahoo.com,2023-07-14,United States,Los Angeles,email
1892,Paul,Flores,paul.flores@gmail.com,2024-01-14,United States,Phoenix,referral
1893,Joshua,Perez,joshua.perez@hotmail.com,2025-11-24,Germany,Cologne,social_media
1894,Andrew,Carter,andrew.carter@yahoo.com,2023-10-25,United States,Austin,social_media
1895,Robert,Mitchell,robert.mitchell@hotmail.com,2024-01-09,Germany,Munich,organic_search
1896,Katherine,Williams,katherine.williams@yahoo.com,2023-01-24,United States,Austin,social_media
1897,Amy,Thompson,amy.thompson@yahoo.com,2025-04-10,Germany,Cologne,social_media
1898,Margaret,Robinson,margaret.robinson@icloud.com,2023-08-30,United States,Denver,referral
1899,Christine,Roberts,christine.roberts@icloud.com,2024-01-17,India,Bangalore,paid_search
1900,Gary,Roberts,gary.roberts@icloud.com,2024-12-02,United Kingdom,London,referral
1901,Kimberly,Jones,kimberly.jones@outlook.com,2023-09-16,United Kingdom,,organic_search
1902,Ryan,Davis,ryan.davis2@outlook.com,2024-12-12,Australia,Melbourne,paid_search
1903,Laura,Scott,laura.scott@gmail.com,2024-01-09,Mexico,Monterrey,paid_search
1904,Shirley,Gonzalez,shirley.gonzalez@yahoo.com,2023-02-04,Netherlands,Amsterdam,organic_search
1905,Olivia,Thompson,olivia.thompson@icloud.com,2025-12-22,Canada,Vancouver,social_media
1906,Jonathan,White,jonathan.white@icloud.com,2023-12-08,United States,Miami,paid_search
1907,Richard,Baker,richard.baker@yahoo.com,2024-04-08,Germany,Cologne,direct
1908,Dennis,Rivera,dennis.rivera@yahoo.com,2025-05-18,Canada,Ottawa,direct
1909,Emily,Brown,emily.brown@hotmail.com,2025-05-12,United States,Miami,direct
1910,Kathleen,Lee,kathleen.lee@yahoo.com,2023-01-01,Australia,Brisbane,organic_search
1911,Alexander,Scott,alexander.scott2@gmail.com,2023-05-02,India,Mumbai,referral
1912,Sarah,Martinez,sarah.martinez@hotmail.com,2025-03-12,France,Lyon,referral
1913,Samuel,Clark,samuel.clark2@outlook.com,2023-05-25,United States,Austin,paid_search
1914,Emily,Rodriguez,emily.rodriguez@hotmail.com,2023-11-07,United States,Boston,organic_search
1915,Charles,Baker,charles.baker@outlook.com,2023-08-29,Australia,Sydney,social_media
1916,Anna,Miller,anna.miller@icloud.com,2025-06-16,United Kingdom,Bristol,paid_search
1917,Jessica,Wright,jessica.wright@icloud.com,2024-11-30,United Kingdom,London,direct
1918,Jennifer,Harris,jennifer.harris@outlook.com,2025-05-22,United States,Denver,social_media
1919,Alexander,Hall,alexander.hall@hotmail.com,2025-12-06,Australia,Melbourne,organic_search
1920,Maria,Hill,maria.hill2@yahoo.com,2025-06-04,United States,Denver,social_media
1921,Katherine,Miller,katherine.miller@outlook.com,2024-07-18,Netherlands,Utrecht,direct
1922,Katherine,Allen,katherine.allen@outlook.com,2024-12-31,United Kingdom,Birmingham,organic_search
1923,Richard,Rivera,richard.rivera@hotmail.com,2024-03-29,United States,Denver,social_media
1924,Debra,Moore,debra.moore@gmail.com,2025-09-26,Mexico,,social_media
1925,Larry,Harris,larry.harris@icloud.com,2025-02-22,United Kingdom,Bristol,organic_search
1926,Susan,Nguyen,susan.nguyen@gmail.com,2024-05-03,Canada,Toronto,paid_search
1927,Gregory,Rivera,gregory.rivera@icloud.com,2023-03-23,United Kingdom,Leeds,paid_search
1928,Tyler,Lewis,tyler.lewis@hotmail.com,2023-03-18,Canada,Ottawa,direct
1929,Benjamin,Mitchell,benjamin.mitchell@hotmail.com,2024-03-18,Germany,Berlin,social_media
1930,Patricia,Green,patricia.green@outlook.com,2023-02-28,United States,Seattle,referral
1931,Steven,Thompson,steven.thompson@outlook.com,2024-07-20,United States,Houston,social_media
1932,Michael,Lee,michael.lee@hotmail.com,2023-11-25,Germany,Hamburg,organic_search
1933,Jerry,Scott,jerry.scott@outlook.com,2023-12-19,Australia,Brisbane,direct
1934,Barbara,Perez,barbara.perez@outlook.com,2024-10-10,Canada,Vancouver,direct
1935,Richard,Campbell,richard.campbell@gmail.com,2025-10-15,Germany,Hamburg,email
1936,Dennis,Harris,dennis.harris@yahoo.com,2024-12-19,United States,Denver,paid_search
1937,Jeffrey,White,jeffrey.white@yahoo.com,2023-02-02,India,Bangalore,organic_search
1938,Justin,Martin,justin.martin@icloud.com,2023-12-31,Australia,Brisbane,paid_search
1939,Carolyn,Jones,carolyn.jones@yahoo.com,2025-04-08,United States,Boston,direct
1940,Charles,Rivera,charles.rivera@outlook.com,2023-09-30,Canada,Calgary,direct
1941,Susan,Mitchell,susan.mitchell@outlook.com,2024-10-25,Canada,Toronto,affiliate
1942,Jeffrey,Williams,jeffrey.williams2@outlook.com,2023-02-23,United States,Phoenix,social_media
1943,Raymond,Anderson,raymond.anderson@yahoo.com,2024-03-18,Brazil,Rio de Janeiro,organic_search
1944,Donna,Thomas,donna.thomas@gmail.com,2025-06-17,Netherlands,Rotterdam,social_media
1945,Stephen,Torres,stephen.torres@yahoo.com,2025-03-29,United Kingdom,Glasgow,email
1946,Stephanie,Mitchell,stephanie.mitchell@outlook.com,2024-06-23,Australia,Brisbane,social_media
1947,George,Thomas,george.thomas@outlook.com,2023-10-03,Canada,Toronto,paid_search
1948,Carolyn,Thomas,carolyn.thomas@icloud.com,2025-11-05,Canada,Toronto,email
1949,Jonathan,Lee,jonathan.lee@gmail.com,2024-12-14,France,Lyon,email
1950,Samuel,Scott,samuel.scott@yahoo.com,2023-04-19,United Kingdom,Glasgow,social_media
1951,Jeffrey,Young,jeffrey.young@icloud.com,2023-02-15,United Kingdom,Manchester,social_media
1952,Pamela,Adams,pamela.adams@gmail.com,2023-10-30,Brazil,Rio de Janeiro,organic_search
1953,Melissa,Jones,melissa.jones@outlook.com,2025-10-02,Canada,Toronto,social_media
1954,Heather,Rodriguez,heather.rodriguez2@gmail.com,2024-09-15,Germany,Hamburg,paid_search
1955,Larry,Allen,larry.allen@hotmail.com,2024-10-06,United States,Miami,direct
1956,Brandon,Brown,brandon.brown@outlook.com,2023-05-11,Canada,Toronto,social_media
1957,Maria,Hernandez,maria.hernandez@yahoo.com,2024-01-03,United States,Boston,direct
1958,Patricia,Adams,patricia.adams@hotmail.com,2023-07-02,Australia,Brisbane,organic_search
1959,Rebecca,Torres,rebecca.torres@hotmail.com,2025-08-29,France,Toulouse,organic_search
1960,Amanda,Lopez,amanda.lopez@gmail.com,2025-05-31,United States,Chicago,direct
1961,Angela,Garcia,angela.garcia@yahoo.com,2024-04-09,United States,Houston,paid_search
1962,Samuel,Green,samuel.green@gmail.com,2025-12-08,United States,Los Angeles,paid_search
1963,Helen,Brown,helen.brown@icloud.com,2023-07-15,United States,Austin,organic_search
1964,Anna,Smith,anna.smith@gmail.com,2023-02-26,United States,Phoenix,referral
1965,Larry,Torres,larry.torres@outlook.com,2024-01-22,Netherlands,Amsterdam,email
1966,Angela,Lopez,angela.lopez@icloud.com,2023-07-18,United States,Austin,direct
1967,Karen,Hill,karen.hill@outlook.com,2023-12-30,Canada,Calgary,social_media
1968,Jeffrey,Johnson,jeffrey.johnson@icloud.com,2023-09-04,United States,Miami,referral
1969,Michelle,Jackson,michelle.jackson@gmail.com,2025-11-27,United States,Chicago,organic_search
1970,Richard,Young,richard.young@yahoo.com,2024-11-21,Canada,Ottawa,direct
1971,Frank,Scott,frank.scott@hotmail.com,2023-05-15,France,Paris,paid_search
1972,George,Martinez,george.martinez@yahoo.com,2024-01-21,Mexico,Guadalajara,referral
1973,Jennifer,Thompson,jennifer.thompson@gmail.com,2023-07-22,India,Hyderabad,direct
1974,Barbara,Nelson,barbara.nelson@outlook.com,2024-02-16,India,Hyderabad,paid_search
1975,Sarah,Lewis,sarah.lewis@yahoo.com,2025-04-07,United States,Seattle,social_media
1976,David,Young,david.young@gmail.com,2025-09-18,United Kingdom,Birmingham,email
1977,Michelle,Young,michelle.young@outlook.com,2025-12-16,France,Paris,direct
1978,Matthew,Garcia,matthew.garcia@outlook.com,2023-12-22,Brazil,Brasilia,email
1979,Jack,Brown,jack.brown2@gmail.com,2025-02-27,United States,Phoenix,organic_search
1980,Jonathan,Brown,jonathan.brown@hotmail.com,2025-11-07,Australia,Melbourne,paid_search
1981,Carolyn,Williams,carolyn.williams@yahoo.com,2024-03-29,United States,Chicago,email
1982,Elizabeth,Rivera,elizabeth.rivera@yahoo.com,2023-02-01,United Kingdom,Glasgow,organic_search
1983,Timothy,Wilson,timothy.wilson@gmail.com,2024-05-07,India,Mumbai,email
1984,Kevin,Lopez,kevin.lopez@hotmail.com,2025-04-03,France,Marseille,organic_search
1985,Charles,Hill,charles.hill2@outlook.com,2024-09-26,Germany,Frankfurt,organic_search
1986,Christine,Mitchell,christine.mitchell@outlook.com,2025-05-01,United Kingdom,,direct
1987,Timothy,Moore,timothy.moore@yahoo.com,2024-06-03,France,Toulouse,email
1988,Benjamin,Hall,benjamin.hall@hotmail.com,2023-09-21,United States,Denver,email
1989,Mark,Jones,mark.jones@gmail.com,2023-05-17,United States,Denver,organic_search
1990,Carol,Hernandez,carol.hernandez@outlook.com,2024-08-06,India,Hyderabad,social_media
1991,Paul,Torres,paul.torres@outlook.com,2025-03-19,United States,Los Angeles,direct
1992,Betty,Garcia,betty.garcia@icloud.com,2023-09-18,Netherlands,Amsterdam,social_media
1993,Robert,Walker,robert.walker@hotmail.com,2023-03-19,United States,Houston,direct
1994,Lisa,Garcia,lisa.garcia@gmail.com,2025-01-29,United States,Boston,social_media
1995,Charles,Lewis,charles.lewis@icloud.com,2024-03-06,Australia,Melbourne,referral
1996,Jennifer,Torres,jennifer.torres@gmail.com,2024-05-28,India,Bangalore,direct
1997,Brian,Robinson,brian.robinson@yahoo.com,2025-03-12,Brazil,Sao Paulo,paid_search
1998,Donna,Allen,donna.allen@gmail.com,2024-11-18,United States,Houston,email
1999,Jeffrey,Johnson,jeffrey.johnson@hotmail.com,2025-12-18,United States,Houston,paid_search
2000,Christopher,Martinez,christopher.martinez@icloud.com,2023-08-17,Mexico,Mexico City,email
2001,Edward,King,edward.king@icloud.com,2024-10-20,United States,Chicago,paid_search
2002,Charles,Miller,charles.miller2@gmail.com,2023-04-30,United States,Boston,referral
2003,Jerry,Torres,jerry.torres@gmail.com,2023-03-14,Netherlands,,social_media
2004,Elizabeth,Johnson,elizabeth.johnson@hotmail.com,2024-08-01,India,Hyderabad,email
2005,Stephanie,Lewis,stephanie.lewis@yahoo.com,2024-05-27,Germany,Cologne,paid_search
2006,Katherine,Robinson,katherine.robinson@hotmail.com,2025-07-19,India,Delhi,social_media
2007,George,Anderson,george.anderson@yahoo.com,2025-03-06,United States,Chicago,affiliate
2008,Christopher,White,christopher.white@gmail.com,2023-10-22,United Kingdom,Birmingham,organic_search
2009,Edward,Rivera,edward.rivera@icloud.com,2023-09-14,Netherlands,Rotterdam,direct
2010,Melissa,Wilson,melissa.wilson@hotmail.com,2025-08-01,United Kingdom,Leeds,referral
2011,Jeffrey,Harris,jeffrey.harris@hotmail.com,2025-03-27,United States,Austin,organic_search
2012,Anna,Wilson,anna.wilson@yahoo.com,2024-02-03,United States,Houston,direct
2013,Maria,Nelson,maria.nelson@icloud.com,2025-04-16,United States,Denver,paid_search
2014,Michelle,Wilson,michelle.wilson@hotmail.com,2025-07-15,United States,Los Angeles,paid_search
2015,Diane,Flores,diane.flores@hotmail.com,2024-11-22,United States,Houston,social_media
2016,Christopher,Nelson,christopher.nelson@hotmail.com,2024-01-05,India,Hyderabad,direct
2017,Patricia,Hall,patricia.hall@yahoo.com,2024-07-13,United States,Chicago,affiliate
2018,Rachel,Torres,rachel.torres@yahoo.com,2024-02-10,Germany,Cologne,organic_search
